"objectid","BLOCKFACE_ID","AREA_TYPE","PM_DISTRICT_ID","BLOCK_NUM","BLOCK_ID","STREET_ID","STREET_NAME","BLOCKFACE_ORIENTATION","STR_NUM_PARITY","STR_SEG_ORIENTATION","FM_ADDR_NO","TO_ADDR_NO","ENDPT1_LONGITUDE","ENDPT1_LATITUDE","ENDPT2_LONGITUDE","ENDPT2_LATITUDE","CREATED_DT","LAST_UPD_DT","LAST_UPD_USER","LAST_UPD_PGM","NEIGHBORHOOD_ID","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district"
"1876954","201021","Pilot","1","2","20102","201","01ST ST","NE","Odd","L","201","299","-122.39578656","37.78846912","-122.39451016","37.7874482","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.395786562 37.788469121, -122.394510159 37.7874482)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877104","490062",,"24","6","49006","490","IRVING ST","N","Even","R","600","698","-122.46441963","37.76419936","-122.46509857","37.76417019","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.464419634 37.764199356, -122.465098572 37.764170187)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Sunset","7"
"1877759","383011",,"16","1","38301","383","DIAMOND ST","E","Odd","L","101","199","-122.43712231","37.7606558","-122.43710923","37.76052102","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.437122309 37.760655804, -122.437109234 37.760521022)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Castro/Upper Market","8"
"1878791","219342","Pilot","4","34","21934","219","19TH ST","N","Even","R","3400","3498","-122.41947194","37.76026655","-122.42123416","37.76015993","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.419471937 37.760266546, -122.421234158 37.760159928)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1879304","425171",,"34","17","42517","425","FITZGERALD AVE","S","Odd","L","1701","1799","-122.40178416","37.72682324","-122.40165944","37.72679673","2021-08-06 02:28:50-07:00","2021-08-06 02:29:17-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.401784164 37.726823243, -122.401722474 37.726822183, -122.401659442 37.726796725)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bayview Hunters Point","10"
"1876352","667122","Pilot","4","12","66712","667","SOUTH VAN NESS AVE","W","Even","R","1200","1298","-122.41650372","37.75384832","-122.41645645","37.75336049","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.416503722 37.75384832, -122.416456447 37.753360491)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1879435","123033",,"21","3","12303","123","23RD AVE","W","Odd","R","375","399","-122.48266993","37.78053309","-122.48266189","37.78042391","2023-09-15 06:10:47-07:00","2023-09-15 06:10:47-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.482669933 37.780533088, -122.482661886 37.780423912)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1879434","124051","Control","9","5","12405","124","24TH AVE","W","Odd","R","501","521","-122.48371693","37.77989761","-122.48370829","37.77977856","2023-09-15 02:06:12-07:00","2023-09-15 02:06:12-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.483716932 37.77989761, -122.483708288 37.779778556)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1879408","107033","Control","9","3","10703","107","07TH AVE","W","Odd","R","381","399","-122.46544688","37.78130408","-122.46543684","37.78116537","2023-11-02 03:52:52-07:00","2023-11-02 03:52:52-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.465446878 37.781304077, -122.465436841 37.781165374)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Richmond","1"
"1878089","440351",,"20","35","44035","440","GEARY BLVD","S","Odd","L","3501","3699","-122.45666968","37.78122712","-122.45779955","37.78117703","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.456669684 37.781227117, -122.457799546 37.781177027)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Lone Mountain/USF","2"
"1876870","350281",,"18","28","35028","350","CALIFORNIA ST","S","Odd","L","2801","2899","-122.44084892","37.78792999","-122.44191511","37.78779421","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.440848924 37.787929994, -122.441915108 37.787794206)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Pacific Heights","2"
"1877801","701171",,"15","17","70117","701","VAN NESS AVE","W","Odd","L","1701","1799","-122.42277107","37.79174814","-122.4228274","37.79202575","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.422771072 37.791748139, -122.422827399 37.792025749)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Pacific Heights","2"
"1877123","614122",,"15","12","61412","614","POST ST","N","Even","R","1200","1298","-122.42179541","37.78664756","-122.42303058","37.78649266","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.421795413 37.786647556, -122.423030577 37.786492657)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Western Addition","2"
"1878876","720181",,"15","18","72018","720","WASHINGTON ST","S","Odd","L","1801","1899","-122.42307986","37.79296922","-122.42370348","37.79289077","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.423079863 37.792969221, -122.42370348 37.792890766)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Pacific Heights","2"
"1876874","327151",,"15","15","32715","327","BROADWAY","S","Odd","L","1501","1599","-122.42189298","37.79584591","-122.42215852","37.79581171","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.421892979 37.795845906, -122.422158519 37.795811708)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Russian Hill","3"
"1876486","336052","Pilot","1","5","33605","336","BUSH ST","N","Even","R","500","598","-122.40574432","37.79060752","-122.4069131","37.79045866","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.405744317 37.790607524, -122.406913096 37.79045866)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1876721","857171",,"11","17","85717","857","MONTGOMERY ST","W","Odd","L","1701","1799","-122.40525116","37.80486132","-122.40536713","37.80544056","2011-02-11 02:57:05-08:00","2014-07-24 09:00:49-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.40525116 37.804861322, -122.405367129 37.805440555)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1876655","691062",,"12","6","69106","691","UNION ST","N","Even","R","682","698","-122.41048884","37.80034198","-122.41071716","37.80031382","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.410488835 37.800341984, -122.41071716 37.80031382)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1878315","705062",,"12","6","70506","705","VALLEJO ST","N","Even","R","600","638","-122.40747335","37.79879602","-122.40769966","37.79876886","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.407473345 37.798796017, -122.407699658 37.798768859)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1877313","819001",,"11","0","81900","819","BROADWAY","S","Odd","L","1","49","-122.39814424","37.79890766","-122.39849125","37.79883726","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.398144237 37.798907664, -122.398491249 37.798837256)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1878771","500052","Pilot","1","5","50005","500","JACKSON ST","N","Even","R","500","580","-122.40360893","37.79644337","-122.40502834","37.7962658","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.403608932 37.796443372, -122.40502834 37.796265802)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1876691","324082",,"12","8","32408","324","BATTERY ST","E","Even","R","800","898","-122.40099578","37.79870851","-122.40113056","37.79939952","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.400995775 37.798708509, -122.401130557 37.799399517)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1877267","122241",,"26","24","12224","122","22ND AVE","W","Odd","R","2401","2499","-122.4790002","37.74270972","-122.4789831","37.74252464","2011-02-11 02:57:05-08:00","2017-04-21 03:42:08-07:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.479000201 37.742709716, -122.478983102 37.742524643)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Sunset/Parkside","4"
"1876972","133182",,"25","18","13318","133","33RD AVE","E","Even","L","1800","1898","-122.49133977","37.75342285","-122.49132569","37.753276","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.491339771 37.753422853, -122.491325689 37.753276001)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Sunset/Parkside","4"
"1879162","127242",,"26","24","12724","127","27TH AVE","E","Even","L","2400","2498","-122.48424","37.74264","-122.48409","37.7409","2018-06-26 15:49:26-07:00","2018-06-26 15:49:26-07:00","Randy/Kevin","SQL Dev","0","LINESTRING (-122.48424 37.74264, -122.48409 37.7409)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Sunset/Parkside","4"
"1879224","423031","Pilot","3","3","42303","423","FULTON ST","S","Odd","L","301","399","-122.42322028","37.77869661","-122.42182481","37.77887435","2013-09-12 09:13:04-07:00","2013-09-12 09:13:04-07:00","OpenGeoUser","OpenGeo - blockfaces.html","3","LINESTRING (-122.423220276 37.77869661, -122.421824811 37.778874354)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","5"
"1878411","472041",,"15","4","47204","472","HYDE ST","W","Odd","L","401","499","-122.41617481","37.78456246","-122.41630758","37.78521525","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.416174814 37.784562462, -122.416307584 37.785215248)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1877309","443041","Pilot","3","4","44304","443","GOUGH ST","W","Odd","L","401","499","-122.42308389","37.77697747","-122.42322269","37.77766244","2011-02-11 02:57:05-08:00","2026-03-18 07:48:27-07:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","3","LINESTRING (-122.423083887 37.776977469, -122.423222692 37.777662442)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","5"
"1877629","446011","Pilot","3","1","44601","446","GROVE ST","S","Odd","L","101","199","-122.41876685","37.77832126","-122.41927278","37.77825689","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","3","LINESTRING (-122.418766848 37.778321263, -122.419272782 37.77825689)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1878874","401082",,"15","8","40108","401","ELLIS ST","N","Even","R","800","898","-122.41954436","37.78407564","-122.42077852","37.78391873","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.419544357 37.784075639, -122.420778515 37.783918729)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1879220","372071","Pilot","2","7","37207","372","CHINA BASIN ST","W","Odd","L","701","711","-122.3935471","37.77170819","-122.3930643","37.77171773","2017-01-18 06:47:06-08:00","2017-01-18 06:47:57-08:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.3935471 37.771708185, -122.3935471 37.771702885, -122.393064303 37.771717726)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1876522","203011","Pilot","1","1","20301","203","03RD ST","NE","Odd","L","133","199","-122.4013619","37.78583585","-122.40059646","37.78523034","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.401361899 37.785835848, -122.400596459 37.785230336)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1878918","471064","Pilot","2","6","47106","471","HARRISON ST","NW","Even","R","648","698","-122.39733655","37.78271575","-122.39650272","37.78337055","2011-04-11 04:38:12-07:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.397336552 37.782715751, -122.396502716 37.783370549)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1879178","372041","Pilot","2","4","37204","372","CHINA BASIN ST","S","Odd","L","401","499","-122.38871175","37.77197639","-122.38941449","37.771952","2013-02-12 05:45:40-08:00","2014-08-06 08:35:02-07:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.388711748 37.771976387, -122.389414487 37.771952005)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1878990","203053","Pilot","2","5","20305","203","03RD ST","NE","Odd","L","551","599","-122.39479079","37.78060652","-122.39435023","37.780254479999996","2011-03-15 05:58:40-07:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.394790787 37.780606518, -122.394350231 37.780254476)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877135","568062","Pilot","1","6","56806","568","MISSION ST","NW","Even","R","600","634","-122.40029873","37.7877077","-122.40047274","37.78757091","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.400298733 37.787707705, -122.400472742 37.787570911)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877491","574002","Pilot","2","0","57400","574","MABINI ST","SW","Even","R","2","98","-122.40028566","37.78249246","-122.39997687","37.78224603","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.400285657 37.782492456, -122.399976866 37.782246027)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1878594","383281",,"32","28","38328","383","DIAMOND ST","E","Odd","L","2815","2899","-122.43389258","37.73415912","-122.43400523","37.73373768","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.433892577 37.734159123, -122.43400523 37.733737679)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Glen Park","8"
"1878821","222323","Pilot","4","32","22232","222","22ND ST","S","Odd","L","3251","3299","-122.42079763","37.7552585","-122.42002816","37.75530477","2011-03-15 05:58:40-07:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.420797626 37.755258499, -122.420028163 37.755304768)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1877694","224321","Pilot","4","32","22432","224","24TH ST","S","Odd","L","3201","3249","-122.4164303","37.75229732","-122.41720881","37.75225005","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.416430296 37.752297324, -122.417208811 37.75225005)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1879362","388042","Pilot","5","4","38804","388","DE HARO ST","W","Even","R","402","498","-122.4017037","37.76472401","-122.40157461","37.76365661","2021-04-23 03:52:15-07:00","2021-04-23 06:10:24-07:00","OpenGeoUser","OpenGeo - blockfaces.html","5","LINESTRING (-122.401703698 37.764724008, -122.40157461 37.763656612)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","10"
"1879148","679122",,"44","12","67912","679","TENNESSEE ST","W","Even","R","1200","1298","-122.38921801","37.75623143","-122.38911311","37.75549621","2018-07-15 08:08:03-07:00","2018-08-08 03:21:14-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.389218015 37.756231428, -122.389113105 37.755496211)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","10"
"1879486","426041","Control","9","4","42604","426","FUNSTON AVE","W","Odd","R","401","421","-122.47183081","37.78047697","-122.47182247","37.78036175","2023-09-14 01:45:30-07:00","2023-09-14 01:45:30-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.471830814 37.780476967, -122.471822467 37.780361748)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Richmond","1"
"1878869","500071",,"12","7","50007","500","JACKSON ST","S","Odd","L","701","799","-122.40676725","37.79596862","-122.40806478","37.79580567","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.40676725 37.795968618, -122.408064776 37.795805673)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1876464","664122",,"12","12","66412","664","STOCKTON ST","E","Even","R","1200","1246","-122.4084309","37.79711426","-122.40847013","37.79730638","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.408430899 37.797114263, -122.408470127 37.797306377)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1877752","654052",,"23","5","65405","654","SHRADER ST","E","Even","L","500","598","-122.45186683","37.76971837","-122.45182257","37.76950211","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.451866828 37.769718367, -122.451822571 37.769502112)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Haight Ashbury","5"
"1879211","686091","Pilot","3","9","68609","686","TURK ST","S","Odd","L","901","999","-122.42402602","37.78147628","-122.42553445","37.78131194","2013-04-16 07:16:47-07:00","2017-01-27 01:02:29-08:00","Randy","SQL Dev-Corr address range","3","LINESTRING (-122.424026016 37.78147628, -122.425533114 37.781311942, -122.425534455 37.781311942)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Western Addition","5"
"1877740","202072","Pilot","2","7","20207","202","02ND ST","SW","Even","R","700","798","-122.39043351","37.78042647","-122.39009457","37.78015098","2011-02-11 02:57:05-08:00","2013-03-11 06:54:35-07:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.390433514 37.780426474, -122.390094565 37.780150977)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1877899","203052","Pilot","2","5","20305","203","03RD ST","SW","Even","R","500","598","-122.39580266","37.78117079","-122.39451619","37.78014484","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.395802655 37.781170791, -122.394516194 37.78014484)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1877108","211001",,"14","0","21100","211","11TH ST","NE","Odd","L","1","99","-122.41848019","37.7755341","-122.41722189","37.77452826","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.418480185 37.775534098, -122.417221887 37.774528264)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1879378","333141",,"33","14","33314","333","BAY SHORE BLVD","E","Odd","L","1401","1499","-122.40176271","37.72676172","-122.40132156","37.72524678","2021-08-17 02:31:19-07:00","2021-08-17 02:35:54-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.401762707 37.726761721, -122.401321565 37.725246783)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bayview Hunters Point","10"
